gameId,gameDuration,blueWins,totalDamageDealtToChampionsDiff,totalVisionScoreDiff,totalGoldEarnedDiff,totalMinionsKilledDiff,totalNeutralMinionsKilledTeamJungleDiff,totalNeutralMinionsKilledEnemyJungleDiff,totalVisionWardsBoughtInGameDiff,totalWardsPlacedDiff,totalWardsKilledDiff,averageChampLevelDiff,teamKDA_Diff,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
4118690065.0,1639.0,False,-22879.0,7.0,-10273.0,-71.0,-31.0,-26.0,3.0,-2.0,-2.0,-1.5999999999999996,-1.6304347826086956,fail,fail,fail,fail,fail,fail,-7.0,-1.0,-1.0,-2.0,-2.0
4111543734.0,1658.0,False,-4243.0,-64.0,-8509.0,-28.0,-37.0,-26.0,2.0,10.0,-16.0,-1.200000000000001,-4.666666666666667,success,fail,neutral,neutral,success,fail,-4.0,0.0,0.0,-2.0,0.0
4101290077.0,1870.0,False,-10134.0,-13.0,-11525.0,23.0,-34.0,-11.0,3.0,11.0,-4.0,-2.0,-5.113888888888889,success,fail,fail,fail,success,success,-6.0,-2.0,-1.0,-2.0,0.0
4101139919.0,1166.0,False,-3729.0,-31.0,-11083.0,-70.0,25.0,13.0,1.0,-4.0,-1.0,-1.799999999999999,-9.033333333333333,success,success,fail,neutral,fail,fail,-6.0,-1.0,0.0,-2.0,-1.0
4232559553.0,1837.0,False,-3510.0,11.0,-2442.0,-69.0,-9.0,-4.0,12.0,-7.0,9.0,-1.0,-0.34788359788359813,success,fail,fail,success,success,success,-4.0,-1.0,1.0,0.0,1.0
4199408370.0,1635.0,False,-3905.0,-21.0,-7768.0,-85.0,21.0,20.0,3.0,-3.0,-8.0,-1.0,-2.452380952380952,fail,success,fail,fail,success,success,-8.0,-3.0,-1.0,2.0,2.0
4199284987.0,1221.0,False,-15354.0,13.0,-10328.0,21.0,-17.0,-29.0,6.0,-11.0,9.0,-0.7999999999999989,-4.197115384615385,fail,fail,neutral,neutral,fail,fail,-4.0,0.0,0.0,-3.0,-1.0
4188043662.0,1570.0,True,-17452.0,24.0,9717.0,6.0,32.0,39.0,2.0,5.0,-3.0,1.1999999999999993,0.9166666666666665,success,success,success,success,fail,success,9.0,4.0,1.0,1.0,2.0
4185439800.0,1105.0,True,19111.0,35.0,10705.0,-4.0,-11.0,34.0,2.0,6.0,2.0,1.5999999999999996,6.732919254658386,fail,success,neutral,neutral,success,success,7.0,0.0,0.0,2.0,1.0
4180558205.0,919.0,True,9371.0,2.0,7414.0,-3.0,-2.0,9.0,1.0,7.0,-3.0,1.0,8.916666666666668,success,success,neutral,neutral,success,success,4.0,0.0,0.0,2.0,1.0
4177045514.0,2003.0,False,-4104.0,38.0,-4773.0,-80.0,23.0,26.0,6.0,1.0,6.0,-1.5999999999999979,-1.2575757575757578,fail,success,fail,success,fail,fail,-3.0,-1.0,0.0,-3.0,0.0
4161089625.0,2402.0,False,-9829.0,123.0,-5082.0,-49.0,40.0,-1.0,2.0,27.0,7.0,0.1999999999999993,0.03703703703703676,fail,fail,fail,fail,fail,success,-7.0,-4.0,-1.0,1.0,2.0
4161053629.0,929.0,True,11505.0,33.0,13361.0,146.0,-32.0,2.0,1.0,2.0,6.0,1.799999999999999,10.97,success,success,neutral,neutral,success,success,5.0,0.0,0.0,2.0,1.0
4159037718.0,1796.0,True,33720.0,-33.0,6538.0,-44.0,28.0,19.0,7.0,-9.0,-5.0,0.8000000000000007,1.8223684210526314,fail,fail,success,success,fail,success,5.0,1.0,1.0,-4.0,2.0
4154566365.0,1126.0,False,-3218.0,4.0,-6035.0,0.0,11.0,4.0,9.0,-12.0,2.0,-1.200000000000001,-21.323529411764707,fail,success,neutral,neutral,success,success,-1.0,0.0,0.0,1.0,1.0
4131399755.0,2222.0,False,692.0,-17.0,-5651.0,-123.0,-36.0,-33.0,8.0,-2.0,-6.0,-0.5999999999999996,-0.40000000000000036,fail,success,fail,success,success,success,-5.0,-2.0,1.0,-1.0,1.0
4131329598.0,1608.0,False,-13318.0,41.0,-7284.0,-80.0,-2.0,-16.0,2.0,-6.0,11.0,-1.200000000000001,-0.6491754122938529,fail,success,fail,fail,success,success,-5.0,-1.0,-1.0,-1.0,0.0
4131300286.0,932.0,True,2071.0,10.0,7049.0,-25.0,3.0,23.0,3.0,16.0,-4.0,0.7999999999999989,7.2375,success,success,neutral,neutral,success,success,2.0,0.0,0.0,2.0,1.0
4129291543.0,1211.0,False,-21844.0,-14.0,-15400.0,-130.0,7.0,-10.0,2.0,5.0,-2.0,-2.1999999999999993,-6.076923076923077,fail,fail,fail,neutral,fail,success,-7.0,-1.0,0.0,-2.0,0.0
4129035420.0,1981.0,False,-8865.0,-20.0,-4939.0,66.0,-11.0,14.0,11.0,1.0,-4.0,-1.200000000000001,-1.5099999999999998,success,success,fail,fail,success,fail,-2.0,-2.0,-2.0,0.0,0.0
4128981297.0,1381.0,False,-10110.0,-36.0,-12522.0,-95.0,-12.0,-8.0,6.0,0.0,-5.0,-1.799999999999999,-3.31,success,fail,fail,fail,fail,success,-9.0,-1.0,-1.0,-3.0,0.0
4127641657.0,2071.0,False,-18720.0,58.0,-7558.0,-73.0,-21.0,-15.0,8.0,42.0,2.0,-0.5999999999999996,-0.7030651340996172,fail,fail,fail,success,fail,fail,-8.0,-2.0,0.0,-1.0,-1.0
4127534458.0,2144.0,False,-7986.0,-27.0,-11500.0,-62.0,22.0,15.0,6.0,-32.0,13.0,-2.4000000000000004,-2.9470720720720722,success,fail,fail,fail,fail,success,-4.0,-1.0,-1.0,-5.0,2.0
4127456735.0,1799.0,False,1834.0,-39.0,-5452.0,-1.0,3.0,-13.0,4.0,1.0,1.0,-0.8000000000000007,-1.7705314009661839,fail,fail,fail,fail,fail,fail,-5.0,-1.0,-1.0,-2.0,-2.0
4127287801.0,1295.0,False,-11571.0,-12.0,-6341.0,-40.0,20.0,-2.0,11.0,-8.0,0.0,-0.8000000000000007,-2.423076923076923,fail,fail,fail,neutral,fail,success,-6.0,-1.0,0.0,-3.0,0.0
4127094930.0,2956.0,True,7134.0,-5.0,1072.0,-38.0,-56.0,-29.0,7.0,7.0,-8.0,0.3999999999999986,-0.09848484848484862,fail,success,fail,fail,success,success,2.0,0.0,-1.0,2.0,2.0
4125299068.0,1306.0,True,10080.0,17.0,11314.0,74.0,16.0,17.0,5.0,-1.0,3.0,1.799999999999999,3.276629570747218,success,success,neutral,neutral,fail,success,4.0,0.0,0.0,0.0,1.0
4125289297.0,983.0,True,11634.0,37.0,6215.0,-13.0,16.0,16.0,5.0,7.0,2.0,0.7999999999999989,5.0,fail,success,neutral,neutral,fail,success,3.0,0.0,0.0,0.0,1.0
4125182807.0,1074.0,True,18676.0,51.0,13534.0,81.0,-7.0,22.0,2.0,0.0,4.0,1.3999999999999986,5.5722326454033775,success,success,success,neutral,success,success,8.0,1.0,0.0,2.0,1.0
4125123110.0,981.0,False,-10575.0,-27.0,-9420.0,-114.0,-8.0,-12.0,1.0,-13.0,-3.0,-0.8000000000000007,-3.0625,fail,fail,neutral,neutral,fail,fail,-4.0,0.0,0.0,-2.0,-1.0
4125033722.0,1458.0,False,-13168.0,-37.0,-5602.0,-27.0,-8.0,-3.0,4.0,1.0,-9.0,-1.1999999999999993,-2.388888888888889,success,success,fail,fail,success,success,-4.0,-1.0,-1.0,1.0,2.0
4124186784.0,1292.0,True,16879.0,24.0,8206.0,27.0,9.0,16.0,2.0,-6.0,0.0,1.1999999999999993,3.375,success,success,neutral,neutral,fail,fail,4.0,0.0,0.0,-1.0,-1.0
4124140307.0,1441.0,False,-18910.0,-4.0,-3198.0,10.0,8.0,-16.0,8.0,-4.0,2.0,-1.5999999999999996,-4.6,fail,success,neutral,neutral,fail,success,1.0,0.0,0.0,-4.0,1.0
4122940006.0,1269.0,True,8682.0,21.0,9433.0,13.0,5.0,28.0,3.0,5.0,4.0,1.0,2.3083333333333336,fail,success,neutral,neutral,fail,success,5.0,0.0,0.0,-1.0,2.0
4122791222.0,1966.0,True,3952.0,26.0,3080.0,-37.0,9.0,-11.0,8.0,21.0,8.0,0.3999999999999986,-0.296015180265655,success,fail,success,success,success,fail,4.0,1.0,1.0,3.0,0.0
4122634299.0,1342.0,False,-11146.0,2.0,-15541.0,-144.0,26.0,-24.0,5.0,-1.0,-4.0,-1.6000000000000014,-2.3205128205128203,fail,fail,fail,fail,fail,fail,-9.0,-1.0,-1.0,-1.0,-1.0
4122527627.0,1212.0,True,-2752.0,7.0,5082.0,-17.0,-2.0,10.0,9.0,13.0,-7.0,1.0,3.9375,fail,success,neutral,neutral,fail,success,2.0,0.0,0.0,0.0,2.0
4122427852.0,1906.0,True,6675.0,-3.0,9679.0,87.0,16.0,19.0,4.0,-1.0,11.0,1.1999999999999993,1.1416549789621318,fail,success,success,success,success,neutral,6.0,1.0,1.0,3.0,0.0
4120663486.0,807.0,True,18066.0,34.0,13947.0,136.0,0.0,13.0,3.0,12.0,5.0,2.8000000000000007,16.72222222222222,success,success,success,neutral,success,success,6.0,1.0,0.0,1.0,1.0
4083484716.0,1657.0,True,17904.0,19.0,15425.0,119.0,17.0,30.0,4.0,-10.0,11.0,2.0,4.273949579831933,success,success,success,success,success,fail,9.0,1.0,1.0,0.0,-1.0
4083475842.0,1126.0,False,-6242.0,-55.0,-11230.0,-77.0,-7.0,-5.0,4.0,-15.0,-4.0,-1.4000000000000004,-4.113095238095238,success,fail,neutral,neutral,fail,success,-3.0,0.0,0.0,-2.0,0.0
4083401236.0,1780.0,False,13124.0,22.0,-7376.0,-154.0,3.0,-2.0,15.0,16.0,-11.0,-1.1999999999999993,-2.0462962962962963,success,fail,fail,fail,fail,success,-4.0,-1.0,-1.0,0.0,2.0
4083343388.0,940.0,True,12656.0,17.0,8623.0,33.0,-18.0,6.0,3.0,6.0,1.0,1.1999999999999993,7.463157894736842,fail,success,neutral,neutral,success,success,4.0,0.0,0.0,2.0,1.0
4083274839.0,1645.0,True,8310.0,2.0,5651.0,34.0,-6.0,-1.0,6.0,8.0,-10.0,1.1999999999999993,1.8494117647058823,success,success,neutral,success,fail,fail,4.0,0.0,1.0,3.0,0.0
4083226519.0,1388.0,True,10505.0,23.0,6408.0,15.0,-44.0,-8.0,1.0,9.0,-3.0,0.7999999999999989,2.845959595959596,success,success,success,neutral,fail,success,7.0,2.0,0.0,-2.0,2.0
4083041520.0,2100.0,True,-7649.0,15.0,5667.0,42.0,10.0,18.0,10.0,40.0,-18.0,0.3999999999999986,0.19097744360902258,fail,success,success,fail,success,success,7.0,2.0,0.0,0.0,2.0
4082923952.0,1309.0,False,-8592.0,-19.0,-8283.0,-37.0,5.0,-4.0,8.0,-10.0,-2.0,-0.5999999999999996,-3.8499999999999996,success,fail,fail,neutral,fail,fail,-6.0,-1.0,0.0,-2.0,-2.0
4082419653.0,1993.0,True,12838.0,20.0,7112.0,72.0,-8.0,-4.0,2.0,5.0,-10.0,1.0,1.1800000000000002,success,fail,success,success,fail,fail,6.0,2.0,1.0,3.0,-2.0
4082325116.0,1466.0,True,15718.0,4.0,14258.0,66.0,-7.0,13.0,4.0,-4.0,4.0,2.0,3.8076923076923075,success,success,success,success,fail,success,11.0,3.0,1.0,1.0,1.0
4252921179.0,1843.0,False,-10015.0,-3.0,-7207.0,-26.0,5.0,-14.0,7.0,-27.0,11.0,-1.5999999999999996,-0.8866666666666667,fail,success,fail,fail,fail,success,-5.0,-1.0,-2.0,-3.0,2.0
4251066926.0,1468.0,True,12361.0,3.0,8345.0,-77.0,-1.0,36.0,8.0,22.0,-11.0,1.0,3.9328063241106714,success,success,neutral,neutral,success,success,5.0,0.0,0.0,2.0,2.0
4249430174.0,1633.0,True,5008.0,-2.0,9432.0,20.0,5.0,24.0,4.0,1.0,0.0,1.0,4.157635467980295,success,success,neutral,neutral,fail,success,4.0,0.0,0.0,1.0,2.0
4247182138.0,1298.0,True,14699.0,26.0,3489.0,-52.0,-18.0,4.0,2.0,4.0,12.0,0.20000000000000107,2.4607843137254903,fail,success,neutral,neutral,fail,success,3.0,0.0,0.0,1.0,2.0
4246936646.0,1321.0,True,19342.0,23.0,10312.0,66.0,-3.0,34.0,2.0,19.0,-8.0,1.4000000000000004,3.2263157894736842,success,success,success,neutral,success,success,7.0,2.0,0.0,2.0,1.0
4244472974.0,1323.0,True,5956.0,-6.0,7275.0,16.0,6.0,9.0,5.0,-5.0,5.0,1.0,4.107142857142858,success,fail,neutral,neutral,success,fail,3.0,0.0,0.0,1.0,0.0
4240459748.0,980.0,False,-20596.0,5.0,-9830.0,-92.0,18.0,-8.0,3.0,0.0,-4.0,-1.4000000000000004,-3.666666666666667,fail,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-1.0,-1.0
4235910955.0,2007.0,True,4314.0,-5.0,3964.0,106.0,24.0,24.0,7.0,-11.0,0.0,0.8000000000000007,-0.566386554621849,success,success,success,fail,fail,success,2.0,1.0,0.0,0.0,1.0
4232948636.0,956.0,True,15953.0,5.0,5656.0,17.0,20.0,12.0,1.0,4.0,3.0,1.1999999999999993,3.0,success,fail,neutral,neutral,success,fail,1.0,0.0,0.0,1.0,-1.0
4232981303.0,1438.0,True,15581.0,-4.0,4812.0,-38.0,8.0,9.0,1.0,-2.0,-2.0,1.1999999999999993,4.472727272727273,fail,fail,neutral,neutral,fail,fail,1.0,0.0,0.0,-1.0,0.0
4232900928.0,1588.0,False,3735.0,-39.0,-11928.0,-61.0,22.0,-8.0,4.0,-4.0,-5.0,-2.0,-5.071969696969696,success,fail,fail,fail,success,success,-6.0,-2.0,-1.0,0.0,1.0
4232823991.0,1283.0,True,15294.0,29.0,14064.0,114.0,28.0,31.0,3.0,0.0,9.0,2.3999999999999986,6.042424242424243,fail,success,success,neutral,fail,success,9.0,1.0,0.0,0.0,2.0
4231503309.0,1001.0,True,10483.0,7.0,8219.0,40.0,-15.0,5.0,6.0,7.0,3.0,1.4000000000000004,6.636752136752137,success,success,neutral,neutral,fail,success,2.0,0.0,0.0,0.0,1.0
4231073815.0,1229.0,False,-9832.0,-4.0,-7312.0,11.0,-11.0,-22.0,6.0,-10.0,0.0,-0.8000000000000007,-2.7243589743589745,fail,fail,neutral,neutral,success,fail,-5.0,0.0,0.0,0.0,-2.0
4229566777.0,1305.0,False,-14955.0,-48.0,-8481.0,-94.0,-4.0,-27.0,4.0,-2.0,-6.0,-1.0,-2.593406593406593,fail,fail,neutral,neutral,fail,success,-4.0,0.0,0.0,-2.0,1.0
4229372866.0,1852.0,True,36891.0,-2.0,1916.0,-62.0,-4.0,17.0,1.0,-4.0,-8.0,0.0,1.7395161290322578,fail,success,success,fail,fail,success,6.0,1.0,-1.0,2.0,1.0
4229333555.0,1575.0,True,4901.0,18.0,4129.0,-77.0,-11.0,16.0,4.0,-12.0,6.0,0.5999999999999996,5.384615384615385,success,success,success,neutral,fail,success,2.0,1.0,0.0,2.0,2.0
4229184498.0,950.0,True,-3318.0,14.0,7502.0,53.0,-16.0,12.0,4.0,0.0,7.0,0.5999999999999996,3.0694444444444446,fail,success,neutral,neutral,fail,success,3.0,0.0,0.0,0.0,1.0
4227351792.0,1428.0,True,17803.0,-7.0,12949.0,57.0,-10.0,21.0,2.0,2.0,1.0,1.799999999999999,3.0345394736842106,success,success,success,success,fail,success,9.0,1.0,1.0,1.0,2.0
4227325011.0,1887.0,False,-10891.0,39.0,-6780.0,-67.0,-6.0,28.0,0.0,9.0,2.0,-1.4000000000000004,-1.5426136363636362,fail,success,success,success,fail,success,-2.0,0.0,0.0,-3.0,2.0
4226073456.0,2021.0,False,-19844.0,3.0,-454.0,-36.0,20.0,-20.0,1.0,-22.0,7.0,0.1999999999999993,-0.2814814814814812,fail,fail,fail,success,fail,fail,-4.0,-1.0,2.0,-3.0,-2.0
4225218287.0,1721.0,False,-11192.0,16.0,-9838.0,5.0,18.0,-12.0,11.0,21.0,-3.0,-1.8000000000000007,-2.357954545454546,fail,fail,fail,fail,success,fail,-8.0,-3.0,-1.0,-1.0,0.0
4221014783.0,1638.0,False,-32867.0,-25.0,-1095.0,79.0,26.0,23.0,1.0,-18.0,-1.0,-1.4000000000000004,-2.02,fail,success,fail,fail,fail,success,-2.0,-1.0,-1.0,-4.0,2.0
4221031233.0,1701.0,False,-25993.0,-19.0,-11296.0,53.0,-20.0,-35.0,11.0,-10.0,4.0,-1.8000000000000007,-5.528205128205128,fail,success,fail,fail,fail,fail,-7.0,-1.0,-1.0,-4.0,-1.0
4218543090.0,948.0,True,22483.0,22.0,13445.0,168.0,-21.0,6.0,1.0,12.0,0.0,2.1999999999999993,7.478260869565218,success,success,success,neutral,success,success,8.0,1.0,0.0,1.0,1.0
4218141897.0,2224.0,False,10869.0,-6.0,-3235.0,-181.0,-5.0,35.0,16.0,12.0,-13.0,-1.0,-1.1228448275862069,fail,success,success,success,success,success,4.0,2.0,1.0,2.0,2.0
4216004820.0,1377.0,False,-7093.0,14.0,-5073.0,62.0,24.0,-8.0,1.0,11.0,-10.0,-0.8000000000000007,-2.9524999999999997,fail,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-3.0,-2.0
4215928366.0,1357.0,False,-19195.0,-1.0,-7070.0,-58.0,-33.0,-19.0,3.0,20.0,-18.0,-1.5999999999999996,-1.6428571428571428,success,fail,neutral,neutral,fail,neutral,-3.0,0.0,0.0,-3.0,0.0
4215576004.0,1082.0,False,-18302.0,-4.0,-11712.0,-30.0,-25.0,-26.0,3.0,4.0,-4.0,-1.4000000000000004,-4.673076923076923,fail,fail,fail,neutral,fail,fail,-7.0,-1.0,0.0,-3.0,-1.0
4213865876.0,1974.0,True,-5159.0,21.0,8850.0,-20.0,1.0,-1.0,10.0,7.0,6.0,1.200000000000001,2.9,success,fail,success,success,fail,fail,8.0,2.0,1.0,1.0,0.0
4213537705.0,1386.0,False,-10380.0,4.0,-6827.0,-17.0,3.0,-15.0,8.0,3.0,-2.0,-1.4000000000000004,-4.4603174603174605,fail,fail,fail,neutral,fail,fail,-4.0,-1.0,0.0,-3.0,-1.0
4213479632.0,952.0,False,-3857.0,-3.0,-4355.0,33.0,20.0,7.0,0.0,-4.0,3.0,-1.0,-5.15,success,success,neutral,neutral,success,success,0.0,0.0,0.0,0.0,1.0
4211638018.0,1604.0,True,29597.0,2.0,8531.0,0.0,5.0,11.0,5.0,-6.0,4.0,1.6000000000000014,3.4952561669829225,fail,fail,success,success,fail,fail,3.0,1.0,1.0,1.0,0.0
4210096443.0,1233.0,True,11764.0,13.0,10351.0,-2.0,-3.0,35.0,1.0,0.0,5.0,1.5999999999999996,6.115384615384615,success,success,neutral,neutral,success,success,4.0,0.0,0.0,2.0,2.0
4209295453.0,1709.0,True,1833.0,-17.0,10876.0,0.0,10.0,9.0,3.0,-8.0,6.0,1.5999999999999996,4.493087557603687,fail,success,success,success,fail,success,7.0,2.0,1.0,-2.0,2.0
4209261505.0,1313.0,True,21385.0,14.0,15513.0,90.0,-7.0,24.0,16.0,-3.0,3.0,2.4000000000000004,5.244252873563219,success,success,success,success,success,success,10.0,2.0,1.0,3.0,2.0
4209094906.0,1407.0,True,-6428.0,5.0,9653.0,-90.0,-23.0,13.0,2.0,-7.0,1.0,2.0,3.4616755793226384,success,success,success,success,fail,success,6.0,1.0,1.0,1.0,2.0
4208944070.0,1504.0,False,-14413.0,-24.0,-8305.0,-19.0,28.0,7.0,9.0,4.0,-5.0,-0.7999999999999989,-1.9884910485933502,success,fail,fail,fail,fail,fail,-8.0,-2.0,-1.0,-3.0,-2.0
4208779611.0,1256.0,False,-1897.0,2.0,-7986.0,-60.0,-9.0,-8.0,5.0,13.0,-7.0,-1.200000000000001,-2.443589743589744,success,fail,neutral,neutral,fail,fail,-1.0,0.0,0.0,-3.0,-2.0
4208712340.0,1516.0,True,5975.0,-10.0,10267.0,-7.0,0.0,18.0,6.0,-8.0,3.0,1.5999999999999996,3.8921568627450975,fail,success,success,success,fail,success,8.0,2.0,1.0,2.0,2.0
4207007155.0,2085.0,False,16397.0,-85.0,-3357.0,30.0,28.0,1.0,3.0,-27.0,-1.0,-0.40000000000000213,-0.786175115207373,success,fail,fail,fail,fail,fail,-5.0,-1.0,-1.0,1.0,-1.0
4207042990.0,1404.0,True,15909.0,28.0,10562.0,13.0,-14.0,14.0,3.0,13.0,1.0,1.799999999999999,4.502521008403361,success,success,success,success,fail,success,3.0,1.0,1.0,-1.0,2.0
4206939903.0,1096.0,False,-16687.0,-23.0,-12312.0,-104.0,23.0,-12.0,8.0,-8.0,-7.0,-1.8000000000000007,-3.9230769230769234,success,fail,fail,neutral,success,neutral,-7.0,-1.0,0.0,0.0,0.0
4206931935.0,2190.0,True,19233.0,10.0,4807.0,-177.0,-17.0,45.0,7.0,-24.0,7.0,0.6000000000000014,1.3139097744360901,success,success,success,success,success,success,8.0,5.0,2.0,5.0,2.0
4206873699.0,1612.0,False,-12728.0,-82.0,-8371.0,-78.0,-7.0,7.0,1.0,-2.0,-22.0,-1.4000000000000004,-1.0347222222222223,fail,fail,fail,fail,fail,fail,-4.0,-1.0,-1.0,1.0,-1.0
4205437965.0,1318.0,False,-11358.0,-2.0,-11183.0,-20.0,21.0,0.0,0.0,6.0,-3.0,-1.5999999999999996,-3.7857142857142856,success,fail,fail,fail,fail,fail,-8.0,-2.0,-1.0,-1.0,-2.0
4204412473.0,1754.0,True,5285.0,25.0,4815.0,-135.0,35.0,3.0,3.0,18.0,-6.0,1.5999999999999996,2.7651821862348176,fail,fail,success,success,fail,fail,4.0,1.0,1.0,1.0,-2.0
4199924866.0,2140.0,True,39443.0,0.0,8585.0,58.0,0.0,-7.0,1.0,1.0,-3.0,1.8000000000000007,2.2794918330308525,fail,fail,success,success,fail,fail,6.0,1.0,1.0,2.0,-2.0
4197408374.0,1154.0,True,18756.0,-1.0,6878.0,-28.0,-17.0,-4.0,2.0,1.0,-1.0,0.7999999999999989,4.143478260869565,success,success,neutral,neutral,fail,success,2.0,0.0,0.0,1.0,1.0
4197381217.0,1442.0,False,-30469.0,-25.0,-11192.0,67.0,12.0,-4.0,4.0,-1.0,-5.0,-1.8000000000000007,-5.6988304093567255,fail,fail,fail,fail,fail,success,-5.0,-1.0,-1.0,-1.0,0.0
4197335443.0,1317.0,True,26984.0,20.0,11373.0,119.0,19.0,20.0,2.0,-4.0,10.0,1.8000000000000007,3.4827586206896552,success,success,success,neutral,fail,success,8.0,2.0,0.0,1.0,2.0
4195388146.0,1420.0,False,-28676.0,3.0,-10081.0,-89.0,-36.0,-27.0,1.0,11.0,-8.0,-1.5999999999999996,-1.6407407407407408,fail,fail,fail,fail,success,success,-8.0,-2.0,-1.0,0.0,0.0
4195369238.0,1396.0,False,-12204.0,3.0,-7016.0,-15.0,21.0,-21.0,13.0,-7.0,1.0,-1.1999999999999993,-3.4652406417112305,success,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-3.0,-2.0
4193033100.0,1299.0,True,22417.0,19.0,15099.0,81.0,12.0,26.0,4.0,5.0,0.0,2.4000000000000004,7.0285714285714285,success,success,success,neutral,fail,success,6.0,1.0,0.0,-2.0,1.0
4192986417.0,1395.0,False,-15579.0,-7.0,-11674.0,44.0,12.0,-13.0,3.0,-16.0,5.0,-1.799999999999999,-8.523809523809524,fail,fail,neutral,fail,fail,fail,-6.0,0.0,-1.0,-2.0,-2.0
4192788389.0,765.0,True,10823.0,4.0,8504.0,8.0,-8.0,-3.0,1.0,3.0,2.0,1.2000000000000002,9.838235294117647,success,success,success,neutral,success,success,5.0,1.0,0.0,1.0,1.0
4192755446.0,1842.0,True,14272.0,59.0,11519.0,58.0,22.0,17.0,0.0,-8.0,14.0,1.5999999999999996,1.5335968379446638,success,fail,success,success,success,success,7.0,2.0,1.0,4.0,2.0
4192399751.0,1657.0,True,12268.0,6.0,9980.0,-30.0,31.0,47.0,0.0,18.0,-1.0,1.6000000000000014,3.214285714285714,success,success,neutral,success,fail,success,6.0,0.0,1.0,0.0,2.0
4227083210.0,1860.0,False,-26408.0,-47.0,-10983.0,27.0,10.0,5.0,8.0,-20.0,5.0,-1.4000000000000004,-5.504761904761905,fail,fail,fail,fail,fail,success,-7.0,-3.0,-2.0,-4.0,0.0
4221750706.0,1198.0,True,8493.0,35.0,9096.0,90.0,24.0,8.0,3.0,3.0,7.0,1.5999999999999996,2.4699074074074074,fail,success,neutral,neutral,fail,success,3.0,0.0,0.0,0.0,2.0
4221652927.0,1718.0,False,-15773.0,12.0,-11214.0,-52.0,-29.0,-22.0,5.0,38.0,-22.0,-1.799999999999999,-1.8947368421052633,success,fail,fail,fail,fail,success,-8.0,-3.0,-1.0,0.0,0.0
4221031479.0,1349.0,False,-9091.0,-20.0,-12669.0,-96.0,14.0,2.0,9.0,-11.0,2.0,-2.1999999999999993,-14.829629629629629,fail,fail,neutral,fail,fail,success,-3.0,0.0,-1.0,-1.0,0.0
4219029205.0,1608.0,False,-12097.0,-1.0,-9457.0,-43.0,-8.0,-17.0,5.0,7.0,-2.0,-1.1999999999999993,-1.3576923076923073,success,fail,fail,fail,success,fail,-6.0,-1.0,-1.0,0.0,-2.0
4205838604.0,1748.0,False,-11816.0,-114.0,-10023.0,57.0,-6.0,-22.0,2.0,-31.0,-5.0,-2.6000000000000014,-2.3806818181818183,success,success,fail,fail,fail,success,-10.0,-3.0,-2.0,-4.0,1.0
4199882495.0,1858.0,False,-4582.0,-65.0,-9678.0,87.0,-45.0,-51.0,2.0,9.0,-19.0,-1.1999999999999993,-2.40625,fail,fail,fail,fail,fail,success,-9.0,-4.0,-2.0,-3.0,0.0
4199855327.0,1904.0,True,4091.0,26.0,8030.0,89.0,10.0,21.0,3.0,-18.0,22.0,1.200000000000001,1.0032679738562091,fail,success,success,success,fail,fail,6.0,1.0,1.0,0.0,0.0
4198350362.0,1144.0,False,-15501.0,-6.0,-5931.0,11.0,5.0,1.0,2.0,-3.0,0.0,-1.1999999999999993,-4.5,fail,success,fail,neutral,fail,success,-3.0,-1.0,0.0,-2.0,0.0
4192520973.0,692.0,True,7715.0,18.0,11214.0,115.0,-21.0,-3.0,0.0,11.0,0.0,1.6000000000000005,32.93333333333333,fail,success,success,neutral,success,success,6.0,1.0,0.0,1.0,1.0
4187920023.0,1752.0,False,-282.0,-28.0,-13719.0,-62.0,-26.0,-29.0,4.0,23.0,-10.0,-1.4000000000000004,-4.554022988505747,fail,fail,fail,fail,success,fail,-7.0,-2.0,-1.0,-2.0,0.0
4187825130.0,1663.0,False,-19178.0,17.0,-8479.0,-15.0,-9.0,0.0,3.0,24.0,-6.0,-1.8000000000000007,-4.402380952380952,fail,success,neutral,fail,success,success,-2.0,0.0,-1.0,2.0,0.0
4186218742.0,1357.0,True,26982.0,47.0,15993.0,69.0,11.0,46.0,1.0,6.0,6.0,2.1999999999999993,5.747474747474747,success,success,success,success,success,success,10.0,2.0,1.0,3.0,2.0
4186135363.0,1136.0,True,16842.0,4.0,8585.0,33.0,7.0,26.0,10.0,17.0,-7.0,0.5999999999999996,3.1500000000000004,success,success,success,neutral,success,success,6.0,1.0,0.0,3.0,2.0
4186085418.0,1373.0,True,18437.0,66.0,7370.0,-69.0,-35.0,3.0,0.0,26.0,7.0,1.5999999999999996,7.761904761904762,fail,fail,neutral,success,success,success,0.0,0.0,1.0,3.0,2.0
4182481535.0,1008.0,True,2695.0,29.0,4841.0,16.0,-34.0,1.0,1.0,12.0,0.0,0.5999999999999996,5.466666666666667,success,success,neutral,neutral,fail,success,0.0,0.0,0.0,0.0,2.0
4182384636.0,1366.0,True,15017.0,6.0,9677.0,50.0,18.0,10.0,3.0,15.0,4.0,1.8000000000000007,9.984848484848484,success,success,neutral,neutral,fail,fail,4.0,0.0,0.0,-1.0,-1.0
